timestamp,prices,market_caps,total_volumes
1740229267696,96857.71626951931,1920069978878.5688,47287258860.83904
1740233362015,96640.432707833,1915272282753.1301,45548031181.34358
1740236721603,96533.46795238968,1914084848259.3599,40343224755.35737
1740240288803,96582.88770834969,1916614145604.421,33120507599.799072
1740243883302,96493.95352259732,1913097498378.1382,34945155357.54187
1740247499220,96668.33083690105,1916385137318.1821,32034310846.470707
1740250935198,96417.94490841779,1911714246860.0242,29331436433.798298
1740254690643,96631.34570897685,1915985361474.8591,26045423991.642757
1740258284980,96576.69186359123,1914901495975.7688,22320190049.46291
1740261693157,96676.44236752397,1916378697121.2043,17599883816.199932
1740265545135,96635.74766480611,1916750815560.4211,18863333654.078506
1740269087721,96526.3245193673,1914340927566.5305,18573069489.322983
1740272690090,96652.72840228872,1916273784575.8806,18079936669.303177
1740276291387,96486.16095700496,1912968967005.0461,15665744905.74161
1740279876316,96413.29570390456,1912230415885.3691,17250349724.60702
1740283481720,96433.35114701596,1912482530748.4426,17146490189.538015
1740287086475,96423.40572186683,1912437801353.127,17067949837.98017
1740290677616,96216.37468385046,1908283572575.259,16997699842.659517
1740294123265,96345.70036309761,1910186586178.0916,12879961431.80666
1740297871344,96532.36465453282,1914063419326.5752,16746841508.455725
1740301493321,96345.45264741067,1909967277479.8289,16363305263.566639
1740304821052,96327.06984242801,1910282554188.766,13967394873.317518
1740308688539,96170.77690652086,1906385939343.4485,15717574505.962608
1740312050617,96113.94673119442,1905728025423.12,14812624308.338205
1740315891833,95729.51884312728,1898099315057.4385,14881914518.0658
1740319489250,95910.3437706451,1902146857683.7625,13006459568.270264
1740323085840,95578.6571267704,1895659213950.1938,16279844961.718296
1740326677446,95432.65221910209,1893914141590.8926,14380630041.035685
1740330288221,95425.30528594145,1894194513775.5715,16153182426.724945
1740333932331,95664.86676122127,1897884415311.3362,15941004697.939243
1740337764749,95807.78271920708,1898522788793.9797,16793034143.143463
1740341097514,95748.56191472913,1898663155970.1587,16213134932.692854
1740344688030,95784.84215984003,1899343656213.4377,11968612532.591763
1740348296654,95764.18321415772,1898659927518.2686,15653378879.882114
1740352161219,96100.14512743866,1904561170797.394,16666706255.082392
1740355438045,96265.42843123179,1909267175265.4783,15357703644.91575
1740359072015,96235.4969392334,1909042967554.4155,18418267627.855816
1740362680171,95980.26132457636,1903826238604.2917,18605618557.62663
1740366267810,95792.0954841429,1899020003799.6506,19165956216.87887
1740369896717,95444.921653889,1893639840650.125,19573206271.599316
1740373264500,95286.7956865605,1889360899099.7197,19393567136.189953
1740377072274,95738.04972301621,1898613360295.6648,21907979890.707195
1740380664571,95913.34522050363,1900013987215.283,22326834325.576653
1740384288274,95901.8386976779,1901828054846.79,21614386194.539314
1740387895513,95542.30879671387,1895161399620.514,21192459268.14618
1740391478788,95806.49386697571,1900268520963.95,21909831863.90759
1740395069936,95640.85834666436,1896318596827.1353,20334508492.040634
1740398685829,95832.80810182482,1901058383642.8376,21969121393.213276
1740402282429,95796.86204044832,1899312938324.9553,21195102880.023293
1740405850530,95536.92475658203,1895548322417.6648,25747894652.387363
1740409500194,94752.9231933443,1882000793643.7454,25086188611.723347
1740413256417,94242.24036204048,1868636911062.3494,29870131766.980896
1740416688544,94308.47790279647,1869736834706.3906,32710600198.619728
1740420295855,94634.09914253639,1876321108225.039,31012672288.31584
1740423883068,94136.87035612758,1866781249994.1592,35430259556.494026
1740427472403,93870.86137654915,1861458311666.809,33043964995.875618
1740431017801,93976.22734751913,1867573877327.0986,39477603238.45223
1740434698981,93954.42572459971,1863905213508.56,40811126718.608986
1740438250160,92361.39840402018,1834409048727.0303,39862846872.6093
1740441899811,91581.54822567313,1811646671301.7656,43517976327.902794
1740445290844,91837.13011638554,1824262891340.2627,51213227344.00521
1740449060838,92013.31215072384,1824501418217.069,53448662202.62272
1740452696335,92306.01372151902,1830452089410.4177,53544836879.487076
1740456286408,92105.6033404217,1827971946582.7393,54814224151.37516
1740460158813,91820.5412072708,1819093662170.775,50911157964.31408
1740463595030,91940.55326491955,1824037372096.328,55249732661.94768
1740467087171,91256.70542813146,1809369878103.366,47081274708.06086
1740470655825,89090.97043741599,1766268042264.339,58727498748.31095
1740474062370,89396.73950666585,1774041210855.8936,63921438401.71314
1740477957382,88440.37884721062,1747316425039.6956,71125725671.49629
1740481476059,88201.3382303592,1749131894137.8281,66095186354.68333
1740485086178,89256.52949098358,1770484358819.669,72127408750.2223
1740488680670,89391.201092851,1764621402954.7607,78698275794.06529
1740492568139,88789.8197934742,1760606322289.0361,81049990163.57509
1740496164610,86867.66638189416,1731204367644.946,88933388595.50702
1740499764690,86776.4546745387,1721146767112.169,92444646902.58954
1740503355140,87366.87218874015,1735684777044.0952,95421557256.55904
1740506981791,87392.79936497574,1730849925865.499,97098251032.13916
1740510109546,86941.61569710268,1726153569197.384,93147708695.7248
1740513893681,87837.98611845393,1742579467273.5596,94611962113.19905
1740517299627,88056.54698126936,1745380635964.7517,97912511332.68088
1740521385639,89142.8156418093,1760128275966.8276,103283525961.80804
1740524978390,89006.72620143932,1759775902216.9827,79531697446.36389
1740528533938,88463.02814951622,1754641969936.6802,97560110938.7967
1740532185658,88129.4582649271,1747554285065.7288,88514880473.02888
1740535527951,88582.89007988699,1759436697765.123,81820813903.36995
1740539306575,89010.2709977032,1766530843184.0618,79847591550.36002
1740542966619,88849.42547092162,1762066490935.6587,82822628163.64062
1740546283636,88627.54762623741,1757125704428.4404,86379082671.62964
1740549888324,88377.108768736,1753708770056.1602,90470966953.65767
1740553748380,88829.00914641502,1761276770018.358,85642432018.19295
1740557076710,88672.10610119285,1757988255247.3652,74596252668.6756
1740560657986,88447.98677406105,1753803671294.992,67872554863.41055
1740564289265,89035.46679968933,1766310331847.1128,70293623842.77264
1740567930847,89191.07152838832,1769331563832.426,68047520048.90093
1740571459989,88591.27153709585,1756834880108.749,61183715592.494705
1740575097308,87915.24559540932,1738783857371.4,63290231245.27464
1740578693742,86973.31331258506,1729546825437.4866,62880535383.686455
1740582281245,87527.16336925325,1735567142513.7805,51125948986.23724
1740585666530,87384.08580336162,1735119363050.624,57610961506.69793
1740589535340,86693.74231687622,1721485928624.323,54485145225.08099
1740593092167,85901.66149196563,1697818285094.4844,52898129275.70132
1740596698494,84103.29594104021,1667649635572.956,51761814175.407005
1740600423343,83753.25723879317,1661298352481.992,63064438117.02264
1740603929701,84033.67383603823,1673294537276.797,62621889327.03597
1740607491580,84508.0886401965,1673686745016.6326,66237384826.02213
1740611084223,84301.81196811788,1677252757508.4766,73362422188.8593
1740614697146,84136.6270309708,1664976819548.179,74044510241.06297
1740618033204,84539.85867570058,1676398990936.7651,69977969622.64894
1740622059379,84559.84873137249,1678513490673.3628,76352121348.05775
1740625403975,84283.81642317647,1674820976518.801,65271559553.18467
1740629058422,85132.65827117102,1690268788084.3044,75533805606.17079
1740632952323,85035.83826254253,1685826548146.0154,63952167225.46571
1740636285122,85749.7757679238,1699826998007.4436,70093045604.55304
1740639868938,86174.31224944406,1709153172515.6626,75858126896.7453
1740643468696,86219.35590995634,1711771124534.5195,331670527353.8223
1740647078683,85993.04087670334,1703398250068.9424,330447171326.3013
1740650684385,86074.32031147683,1705888554152.9592,330632968587.44403
1740654290652,86951.11150965454,1721942790527.3584,334400706706.1867
1740657898578,86658.62256231347,1717023570659.3606,326501077491.41943
1740661482833,86247.63680503149,1709719822932.2607,330972704776.7876
1740665094100,86051.58311473635,1705976145364.5325,334466092137.7238
1740668684189,84937.58784593474,1686346759784.4456,322690988185.7205
1740672725479,85465.98308790909,1695925670410.6475,331363456444.3897
1740676005252,84434.42898184851,1673647598095.4534,63296248564.62486
1740679475450,84484.3560760712,1672713837160.7334,324972573304.96716
1740683369693,84308.63045291128,1673896980064.5833,319879966660.3555
1740686689162,83946.71468689031,1667103700305.9248,315187986074.10944
1740690281086,83456.54639867684,1654813180850.306,296714610323.62146
1740693897260,84201.35039951056,1669378767487.2915,302772853864.829
1740697470095,84575.08070076704,1676735999156.739,308899963927.0698
1740701100195,84689.50963635083,1679321826296.2173,304948385609.3969
1740704689739,84174.60386136748,1670149068579.2407,46876896661.988396
1740708342417,81731.45985922733,1619966613504.1714,238056925482.39716
1740712192358,81150.26278342587,1603465830893.4053,237661145583.74957
1740715495802,80450.79294794661,1595964294232.2458,246864274110.3372
1740718906910,80327.90968370625,1598780073461.891,247513551509.2326
1740722683440,79873.24246763966,1570500039508.6782,72608242328.10298
1740726533466,79796.03338247676,1579664612418.3752,75323581826.58492
1740729876289,79079.23853988826,1568046692431.3062,76729186273.08028
1740733471902,78940.43864942867,1565198556637.8933,72758078937.3309
1740737364105,79998.57693365982,1593099384467.8782,83051067648.1451
1740740686563,79962.43838770282,1586097155827.0115,83822747550.54698
1740744180812,80435.1886242044,1593454527216.6235,84608546297.97093
1740747876416,80772.67815795937,1600088570400.9553,85933863174.76102
1740751487958,81473.42315333462,1615190732866.8318,76294413649.54355
1740755361818,82319.00615781517,1632313816725.4602,88220779776.54863
1740758616928,83979.37551380234,1662376474799.4443,80862694173.74829
1740762156098,84391.42017096882,1675132872818.9226,87258296982.93349
1740765709181,83657.49178573994,1661512060304.7202,88193443418.954
1740769403947,84357.8359375325,1673872299813.2654,88762927498.40147
1740773087805,84401.15171227718,1673751953610.8145,78770518884.27618
1740776686499,84180.34506243317,1670812600939.5063,79370937645.19196
1740780443300,84366.4982526792,1673114548675.435,90762524981.76361
1740784169129,84116.90940478408,1668237744382.8064,78337950628.10304
1740787489222,84316.57799844211,1672949062387.7764,89841884852.7533
1740791085960,83818.25957742738,1662147154092.196,77167341039.22475
1740794769617,84377.49004801741,1673012053067.5115,75916201618.55559
1740798290497,85258.01997722525,1690017069322.5098,76184696031.1537
1740801892221,85288.51830750107,1692622871987.6904,73326042005.30675
1740805498266,86187.61560877925,1709450750796.164,58702857582.73804
1740809383335,85499.73208015299,1697743419739.6355,65901215240.08838
1740812680353,85040.27992527063,1685302294232.6804,60930537335.55504
1740816589820,84987.8829445724,1683720474462.1287,62579484111.05111
1740819896475,85248.50951064646,1690675305383.048,59659324913.79499
1740823380727,85333.49904975179,1692143274616.1128,47704751012.16165
1740827080471,84842.21597267754,1681965093706.8162,55495573003.716835
1740830687671,84600.52864758584,1677221904983.7988,53697675851.50823
1740834092159,84785.19164229938,1682876656577.4556,50259170411.784065
1740837897680,84452.16671372668,1673543072176.2632,47844617223.283455
