timestamp,prices,market_caps,total_volumes
1735848177516,97433.16006615898,1929532698746.8489,45421079070.61346
1735851845126,97190.0237351974,1927737368846.164,48728798099.5582
1735855441084,97076.03888871246,1923781763393.375,47994608013.33812
1735858852372,96839.91368038654,1918693474792.7607,47146262114.85895
1735862648369,96897.89773864347,1918309716878.975,44909538162.99267
1735866233464,96741.07652263448,1916054267532.7375,41377389597.5395
1735870067402,96749.75952794372,1916120183222.8083,44807107263.19168
1735873455457,96942.42797852152,1921605523840.9375,44790836507.2332
1735877034055,96946.67766178324,1920615945430.8313,41767329800.74091
1735880492781,96726.73309917754,1914978887711.9282,43227416168.78375
1735884242877,96703.03318851322,1915706690593.2742,38232352321.72909
1735887816403,96462.29294514481,1910539150389.0483,42074998577.53796
1735891428275,96249.6236219426,1906200164007.8674,42335416806.20046
1735894935244,96010.07539005707,1901401158503.9202,42490865657.220695
1735898638413,96487.27608821382,1911210191968.1658,42103875490.12597
1735902162797,96425.08432874594,1909618691724.1438,39592447481.87849
1735905841683,96704.90871031054,1916213223697.4475,38350560392.394775
1735909321060,96600.50470424946,1913110363938.5046,38865597934.62321
1735912806734,96481.62117505186,1910737315862.623,33210201241.090023
1735916740626,96982.18051207674,1920016765835.1604,36925552789.09979
1735920402666,97657.94555900974,1932109037458.57,34609255328.3195
1735923711800,97804.57307916998,1935279049773.146,32895050515.92943
1735927429327,98007.33633659976,1939557922348.7825,36564809394.16657
1735931037542,98495.11058031,1950757958305.2812,36531795529.07372
1735934648703,98547.4354983168,1952290920900.5088,36531467215.14196
1735938242132,98312.36888893423,1947466373626.1987,36191121875.57554
1735941988622,98409.41464845113,1948248275172.157,36738596102.49633
1735945434707,98273.14821437132,1945767070415.1245,32872588643.016132
1735949326252,98150.88378407732,1944811553661.384,36636280401.580315
1735952633639,97916.93909067282,1939398016217.952,36395761147.12748
1735956165370,97989.80324325046,1941129202102.877,33923561611.71314
1735959825984,98229.78509982131,1945027552351.611,34848243992.79748
1735963424483,98190.49162618496,1944843103452.9226,27453170935.659653
1735967023185,97962.68646367331,1939914762548.9016,36397379168.51847
1735970635940,98100.6248273594,1942843259376.3826,36356803178.045456
1735974229123,98080.86063193035,1942646830610.6104,35680711766.57328
1735978107102,98255.74807771541,1945742135532.5828,34551416114.79738
1735981437322,97864.44010847888,1937974659352.9236,35623615006.49591
1735985030432,97647.46657394528,1934585708344.1938,32465214476.29402
1735988617453,97795.825987815,1936903123441.1301,32793801605.823635
1735992237997,97853.76686652648,1938213021983.2458,30203151220.311855
1735995820961,97856.31687651748,1938130319799.1458,32349745692.48192
1735999440792,97942.47649161342,1941096807787.1555,33204141322.038033
1736003027550,98010.6769451407,1941159044872.2195,29984345182.390293
1736006628733,97660.40165094685,1934149514733.1355,30313395645.608467
1736010188798,97691.11742542221,1934781219029.13,25283492090.812817
1736013665606,98014.12082953732,1941273266067.5747,26644946356.169975
1736017254265,97953.72772508916,1940016638944.0764,25511568791.319878
1736021026940,98176.837933377,1944200071707.629,20933211543.781693
1736024627419,98597.6977847324,1952783435190.9775,21494932232.424515
1736028232466,98329.92730280086,1947623888453.8894,18659019172.905895
1736031834273,98318.61063470066,1949754068616.44,19538497480.99345
1736035385812,98210.98449148156,1945909289799.768,22142980126.146114
1736039164448,98200.77190728656,1945126694244.9517,20297541980.389896
1736042631158,98118.75309342929,1942939423023.27,19723592193.558826
1736046225049,98209.76129204805,1944919514639.3376,20525721975.294273
1736049819688,98166.25388666027,1943902557104.2222,20198983262.854664
1736053416996,98328.29404861871,1947257163953.6094,19129469405.954388
1736056858589,98332.78555774728,1947561369511.0415,19746072682.293434
1736060629334,98432.36636681829,1949624220170.3772,15521217855.349842
1736064190339,98245.8124815799,1945845299487.175,14906749488.191753
1736067836425,97817.76442513157,1937338993366.917,19905754647.329784
1736071434704,97637.68706954738,1934490208841.4036,19290069814.253006
1736075032299,97704.45434248327,1935035549753.382,19359127831.177654
1736078635843,97597.29563822695,1933209187237.0076,17363053345.80092
1736082228942,97717.84167711719,1935470097278.0918,19522969905.087654
1736086111998,97752.80292917966,1934522272790.6318,19260714671.15841
1736089708579,97903.35804252714,1938183570803.7712,18813717601.062756
1736093025779,97980.05447935619,1940817898653.8647,17892954697.244694
1736096627772,98006.42767299642,1941267130646.8838,19106905989.869823
1736100223429,97736.80879324183,1934636325651.9304,18010205476.683765
1736103831339,97879.65721104095,1938973736885.831,19295444740.224247
1736107385242,98030.12971663495,1941490388265.1516,19398972853.308384
1736110912308,98258.37175821283,1945612969030.2964,19948704529.641693
1736114628536,98480.67704270713,1951074418848.9507,19574191160.46649
1736118177215,98674.4717793097,1953837233836.2217,19167712787.402813
1736121823262,98349.76145610317,1947856554999.1807,20058473424.901073
1736125227106,98260.4555439427,1947412845055.0005,21021694785.752888
1736128871314,98932.73270483148,1945998815822.9932,22035007788.348164
1736132626032,98768.96235574882,1956862182847.7437,21512640926.80451
1736136213819,98996.27552480306,1961407743960.1204,23139311148.565224
1736139833176,99458.00579391218,1969554384621.449,21642684276.352512
1736143315435,99706.8161068128,1975233196731.7937,25389420884.162376
1736146917095,99678.90079062301,1974800574286.207,23441627871.12138
1736150627471,99308.86949024674,1967207939559.2937,28970102743.05029
1736154234310,99000.95329517599,1963519901975.628,29020309681.664696
1736157827104,98972.82404598132,1960312343777.7505,23264273262.512577
1736161623953,98752.11208410464,1955077786753.3162,27295011222.7463
1736165043575,99223.43302212954,1964591963772.5159,30255923433.065422
1736168474799,99144.54228452529,1965021843001.598,28225979045.8051
1736172236597,99466.47680683126,1971042795761.0205,24532856921.66365
1736175842847,100874.63201501672,1998543357043.2751,31072237881.809193
1736179246078,102131.74516597329,2023081503687.805,43549478323.362434
1736183036218,102145.57789138574,2023097461401.901,38127826637.11382
1736186644595,101887.68318378263,2015702084369.7046,48370085226.452484
1736190233507,101824.43111276487,2019002899509.72,50915912055.00979
1736193831145,101850.88874261513,2017751582835.8726,52020334580.447464
1736197313706,102183.66913674261,2022273622480.0977,50170068286.989746
1736201039216,101632.17266437788,2013430253364.35,54679662787.28745
1736204634110,102079.84721178016,2021852538322.8071,54752523630.27405
1736208231165,102290.36168484877,2025094028010.8718,43701509937.639244
1736211699780,102245.05013540204,2025228843104.6147,53644392708.41034
1736215357236,102015.32717479885,2020708189822.4336,51642201160.99507
1736219025672,101719.9724022097,2014741046177.743,45553008927.49857
1736222630940,101743.39296014521,2014787633769.1365,51618250991.28033
1736226236641,101684.64989693496,2014599100835.6248,52666538438.914024
1736229834671,101740.98718316638,2015151136863.5903,47338428485.838715
1736233249075,101798.19542748286,2016410261499.961,49239180699.58701
1736237023630,101708.38722075586,2014793493997.5144,48994992642.30875
1736240455681,101909.84804423121,2018472080912.8079,45142859456.11573
1736244228615,101720.2708205161,2014513355935.9543,49429459699.024284
1736247776760,101398.1935282323,2009213492857.0623,48093290346.14939
1736251414568,100866.59578639524,1995712168924.576,50829568552.96072
1736255025241,100726.84746793781,1995421867709.1626,51139258419.969154
1736258624775,100639.48658873924,1993230262192.9612,48634110717.556435
1736262219599,99921.93924248953,1984873986117.515,49699456858.69973
1736265833255,98101.03617778444,1943074948603.3264,51475126718.92767
1736269715779,97531.45367817038,1935320607457.7664,52061401031.6703
1736273032557,97237.5420586588,1926511977800.7888,45690375070.81412
1736276639508,96858.74835782654,1913536202117.3027,57020537761.3584
1736280234963,96372.8695370962,1910056918059.049,57909355723.07962
1736283709374,96455.16570172853,1915719640062.334,59323017211.97603
1736287337124,96568.91903189495,1914519746592.0159,50859722643.98605
1736290914139,96966.665012435,1922509330588.8284,59782043410.85539
1736294636480,96952.09886774956,1919133187081.3127,60610257147.15405
1736298001762,97121.19853102187,1923706168052.7202,59441715076.82481
1736301606054,96652.02430379184,1914285159282.1936,46611333503.63885
1736305421727,96866.90619758787,1919895353586.4446,51042125850.679634
1736308968768,96524.40069673363,1907452723430.5815,63063966724.325226
1736312606357,96273.49743248695,1906723088091.1106,63898992507.40122
1736316232064,96493.0488164961,1908399075661.1038,65184619884.78021
1736319813876,95259.11661038516,1886734558647.2332,65649157391.2307
1736323425053,95752.43062955243,1896340959589.0654,55363943077.93952
1736326912903,95936.07758767459,1901271604249.8027,61609397456.14887
1736330694024,95440.01590966791,1892514347645.9907,69411160399.34749
1736334220703,95964.42593086681,1899543166660.7148,69855069217.05125
1736337832470,95094.07398122773,1884767939020.1123,60087257285.85142
1736341433796,94910.81444041098,1878839576629.515,64781763867.956764
1736344857145,95235.62326380426,1887529867884.2954,71866582458.23259
1736348545578,95326.94692419912,1885458145545.9436,70128528340.55585
1736352225947,95400.85484311239,1888216925852.2444,60940275682.33606
