timestamp,prices,market_caps,total_volumes
1736755278929,93493.69014743694,1853230309093.1826,29457691722.98346
1736759025504,92923.16432445054,1841515694708.2166,30545180399.390472
1736762617047,92965.67305622298,1842027151526.8801,31976965479.509632
1736766498214,91618.16277553422,1812010755730.234,35966239411.36433
1736769818313,91066.50969072059,1805902221723.4756,35532056385.17425
1736773705727,90897.722821227,1794913372781.4033,45530874537.04383
1736777014838,91046.88264301587,1803797177080.5168,36985694791.77502
1736780625868,91673.98885470458,1820897675801.519,51378527750.9967
1736784208725,92196.84406025457,1832342812722.7148,60069167782.894875
1736787825245,91203.86504365341,1808969067569.5762,63294636052.41681
1736791376846,91929.4735169686,1819145087225.1306,65988857474.12217
1736795015992,92048.18959367441,1823912509166.7317,60726972493.96535
1736798610727,92270.75674260661,1826422795137.2085,65409141704.89955
1736802216362,93565.16184051157,1856048844582.1929,67056794968.69003
1736805819183,94163.89074775224,1865324641780.8218,64619689277.80718
1736809347487,94358.10541149687,1869004210966.5212,76202470133.42224
1736813019758,94504.26849514963,1874285344084.8694,76240406704.08989
1736816629692,94451.91272177773,1871521165462.6743,68556863913.115425
1736820214882,94804.22561805036,1878252630517.9133,75104858258.58163
1736823825339,94883.68177638578,1879636423085.8718,62611665413.58454
1736827408110,94835.87012890847,1878859338541.6084,64368202210.18851
1736831226814,95164.61606201969,1883874737019.3884,75071950802.39659
1736834528027,94861.40427632442,1880077642694.936,71966580257.06445
1736838211814,95026.56634935715,1879651190086.6567,74814084014.78178
1736841824142,94835.05605501651,1878826790070.1995,70933891063.53653
1736845423031,95629.83923389435,1894712147989.2346,64460194062.405136
1736849020587,97094.58071458963,1923629102279.1401,74508382615.69324
1736852624825,96632.48456504791,1913389382779.8435,75492371208.10454
1736856222018,96497.89985560528,1912459039073.1033,70761998129.84544
1736859828284,95944.70227292187,1901862526284.176,64110821723.8048
1736863273477,96294.5147067344,1907059816151.5222,58305853626.61659
1736867033442,96149.71628658813,1907613576711.285,62701253650.44246
1736870625730,96378.29791315526,1911215073823.5427,60314474174.0106
1736874211691,95703.54557746142,1895196239844.5767,55385264601.72938
1736877829663,96479.71578368786,1909682921645.8862,60439824201.141304
1736881441019,96725.04207974242,1918154683200.24,60381373075.22343
1736884924123,96445.88153298218,1914357164059.709,59629536461.38975
1736888624525,96376.90845087137,1908766101887.9272,58621957575.9262
1736892224415,96436.0987455667,1909750502096.215,56403747634.40745
1736896075223,96732.3889915353,1916181189857.3633,55003803656.64044
1736899435939,96535.26005426567,1913129933642.5452,54518480110.09934
1736902935310,96898.59910352033,1919339514386.5293,49799160879.9242
1736906629690,97319.90221599893,1928421765676.439,55200572419.15661
1736910109127,96793.91016297831,1918476512503.5537,53559713706.790985
1736913832300,97344.12825674939,1927951158230.618,53360021234.20332
1736917417905,97152.95580661457,1924488917626.4807,50552881821.97376
1736921037754,96975.82520640592,1922110604594.7646,54684739232.77768
1736924628176,97070.2794164871,1923533427788.1519,49829142083.195526
1736928241744,97253.12746750425,1926753731438.3025,52173876050.67543
1736931692692,97164.45043723319,1924840245485.4915,50442396616.395164
1736935429483,96767.4148350854,1916910705980.4463,49044651635.58645
1736939026328,96973.352177932,1920460759916.8767,48550379771.06657
1736942631753,96733.2206123082,1915074471859.3608,50598740924.347145
1736946238821,96860.46404141473,1919028647812.3027,48238321601.6846
1736949830777,99009.34518592388,1956429283067.2302,52521916721.1378
1736953714063,99698.21009750044,1971005549352.846,45647223725.37312
1736957123489,99020.1903405399,1960891266136.4385,55263026142.2947
1736960512106,99059.52193283464,1962422621631.2979,49184077475.87512
1736964156119,98587.29406546001,1952888423575.809,52185409307.73563
1736967718635,99424.49575228071,1969091304447.5513,48198026562.57964
1736971435233,99895.53095971681,1979783147296.2659,54122192430.27845
1736975027069,99552.02519007656,1971790815253.6282,55904335026.72441
1736978644315,99682.76797759626,1974534665784.2844,55016685939.84535
1736982510265,99725.40578888806,1975418489967.2363,56122728493.968254
1736985825879,100554.74910518984,1991592948672.416,58135765456.59414
1736989430285,99872.64953934235,1976131399587.7373,52843816935.19039
1736993050530,100070.56672454652,1983636817623.1328,58359608584.046455
1736996628450,99630.51544331563,1971291482363.51,58707550980.15988
1737000230213,99439.88898395892,1968675566658.6907,55104388367.74495
